timestamp_utc,app,active,idle,total,max,pending
2026-09-19T12:39:07Z,app1,0,10,10,20,0
2026-09-19T12:39:07Z,app2,0,10,10,20,0
2026-09-19T12:39:09Z,app1,0,10,10,20,0
2026-09-19T12:39:28Z,app1,0,11,11,20,0
2026-09-19T12:39:28Z,app2,1,9,10,20,0
