timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T07:55:11Z,0.3,0.3,132.42,5.32,
2026-09-20T07:55:13Z,42.7,48.1,115.47,1.63,125.24
2026-09-20T07:55:15Z,35.4,93.3,134.03,2.29,88.21
2026-09-20T07:55:17Z,57.5,107.9,189.24,5.85,80.96
2026-09-20T07:55:19Z,115.0,86.3,110.89,2.36,68.83
2026-09-20T07:55:21Z,34.0,37.4,,,
2026-09-20T07:55:24Z,19.0,1.7,23.37,2.07,
2026-09-20T07:55:25Z,0.7,2.2,11.87,0.58,
