timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T07:53:48Z,0.8,1.3,78.66,2.55,
2026-09-20T07:53:50Z,186.1,178.6,100.62,1.87,68.38
2026-09-20T07:53:53Z,175.4,90.7,173.47,3.45,130.39
2026-09-20T07:53:56Z,109.4,101.5,140.57,2.84,94.53
2026-09-20T07:53:58Z,99.0,102.5,128.28,3.95,89.17
2026-09-20T07:54:00Z,54.4,107.1,,,
2026-09-20T07:54:02Z,13.4,8.1,9.24,0.93,
