timestamp_utc,app,active,idle,total,max,pending
2026-09-20T07:27:44Z,app1,0,10,10,10,0
2026-09-20T07:27:44Z,app2,0,10,10,10,0
2026-09-20T07:28:01Z,app1,1,9,10,10,0
2026-09-20T07:28:01Z,app2,0,10,10,10,0
2026-09-20T07:28:03Z,app1,0,10,10,10,0
2026-09-20T07:28:03Z,app2,0,10,10,10,0
2026-09-20T07:28:04Z,app1,0,10,10,10,0
2026-09-20T07:28:04Z,app2,0,10,10,10,0
