timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T07:29:26Z,0.2,0.1,40.64,1.68,
2026-09-20T07:29:28Z,16.5,63.1,94.22,1.31,249.46
2026-09-20T07:29:30Z,35.6,79.0,113.39,2.92,90.70
2026-09-20T07:29:32Z,13.5,12.2,123.73,2.44,94.18
2026-09-20T07:29:34Z,20.6,7.1,136.04,4.52,115.59
2026-09-20T07:29:37Z,14.8,19.5,,,
2026-09-20T07:29:39Z,2.1,2.2,9.10,1.45,
