timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T07:29:43Z,12.5,4.2,53.23,1.65,
2026-09-20T07:29:44Z,13.6,20.1,120.92,2.61,96.86
2026-09-20T07:29:46Z,38.1,13.2,80.84,1.75,82.38
2026-09-20T07:29:49Z,12.9,6.6,126.39,4.03,200.11
2026-09-20T07:29:52Z,4.6,5.0,138.06,3.99,146.87
2026-09-20T07:29:54Z,14.6,17.9,159.21,1.61,78.86
2026-09-20T07:29:56Z,21.5,18.6,,,
2026-09-20T07:29:59Z,3.8,0.9,17.76,0.65,
