timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T10:57:05Z,0.3,0.2,149.69,2.60,
2026-09-20T10:57:07Z,54.6,111.7,113.51,1.81,117.54
2026-09-20T10:57:09Z,77.6,74.2,62.46,1.50,53.70
2026-09-20T10:57:11Z,62.4,21.5,87.63,2.33,52.77
2026-09-20T10:57:13Z,102.2,103.1,81.04,2.12,49.58
2026-09-20T10:57:15Z,43.4,27.7,109.94,2.20,151.09
2026-09-20T10:57:17Z,42.9,13.7,16.38,1.12,0.00
2026-09-20T10:57:19Z,9.9,9.2,18.76,0.78,
