timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T07:57:58Z,1.9,0.3,109.02,3.35,
2026-09-20T07:58:00Z,78.0,114.3,90.10,1.69,65.98
2026-09-20T07:58:02Z,28.7,72.8,73.83,1.53,63.06
2026-09-20T07:58:04Z,26.7,75.1,93.58,1.91,183.26
2026-09-20T07:58:06Z,19.4,21.9,74.15,1.95,43.76
2026-09-20T07:58:08Z,18.7,19.7,,,
2026-09-20T07:58:10Z,1.6,7.0,15.11,0.56,
2026-09-20T07:58:12Z,0.8,0.7,35.41,0.60,
