timestamp_utc,app,active,idle,total,max,pending
2026-09-19T12:38:38Z,app1,0,10,10,20,0
2026-09-19T12:38:38Z,app2,0,10,10,20,0
2026-09-19T12:38:39Z,app1,0,10,10,20,0
2026-09-19T12:38:39Z,app2,0,10,10,20,0
2026-09-19T12:38:41Z,app1,1,9,10,20,0
2026-09-19T12:38:41Z,app2,0,10,10,20,0
2026-09-19T12:38:42Z,app1,0,10,10,20,0
2026-09-19T12:38:48Z,app1,1,9,10,20,0
2026-09-19T12:38:51Z,app1,0,10,10,20,0
2026-09-19T12:38:51Z,app2,1,9,10,20,0
