timestamp_utc,app,active,idle,total,max,pending
2026-09-20T07:28:06Z,app1,0,10,10,10,0
2026-09-20T07:28:06Z,app2,0,10,10,10,0
2026-09-20T07:28:08Z,app1,4,6,10,10,0
2026-09-20T07:28:18Z,app1,1,9,10,10,0
2026-09-20T07:28:18Z,app2,0,10,10,10,0
2026-09-20T07:28:20Z,app1,0,10,10,10,0
2026-09-20T07:28:20Z,app2,0,10,10,10,0
2026-09-20T07:28:21Z,app1,0,10,10,10,0
2026-09-20T07:28:21Z,app2,0,10,10,10,0
