timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T07:45:45Z,0.2,1.7,90.41,3.48,
2026-09-20T07:45:48Z,27.0,48.6,110.86,15.40,448.09
2026-09-20T07:45:52Z,12.8,17.3,168.30,13.63,182.58
2026-09-20T07:45:58Z,32.9,44.5,151.02,1.48,108.33
2026-09-20T07:46:00Z,49.8,27.3,153.76,2.11,54.51
2026-09-20T07:46:02Z,18.3,19.1,143.28,1.48,64.41
2026-09-20T07:46:04Z,41.3,73.5,,,
2026-09-20T07:46:06Z,6.2,6.2,47.96,0.91,
2026-09-20T07:46:08Z,0.7,1.1,72.52,1.46,
