timestamp_utc,app,active,idle,total,max,pending
2026-09-19T10:33:00Z,app1,0,10,10,20,0
2026-09-19T10:33:00Z,app2,0,10,10,20,0
2026-09-19T10:33:02Z,app1,1,9,10,20,0
2026-09-19T10:33:17Z,app1,1,9,10,20,0
2026-09-19T10:33:17Z,app2,0,10,10,20,0
2026-09-19T10:33:19Z,app1,0,10,10,20,0
2026-09-19T10:33:19Z,app2,0,10,10,20,0
