timestamp_utc,jvm1_cpu_pct,jvm2_cpu_pct,mysql_cpu_pct,redis_coupon_cpu_pct,k6_cpu_pct
2026-09-20T07:59:22Z,0.3,0.3,97.78,3.19,
2026-09-20T07:59:24Z,13.8,14.7,153.49,7.21,107.84
2026-09-20T07:59:26Z,27.0,17.1,81.84,2.11,63.25
2026-09-20T07:59:28Z,18.9,11.4,66.85,1.68,44.51
2026-09-20T07:59:30Z,12.8,13.4,105.25,1.62,62.11
2026-09-20T07:59:32Z,32.0,19.2,,,
2026-09-20T07:59:34Z,1.1,7.3,13.37,0.87,
